wstudent_id,question_id,score,max_score
S0466,Q9,3,10
S0466,Q10,0,10
S0467,Q1,2,10
S0467,Q2,4,10
S0467,Q3,2,10
S0467,Q4,1,10
S0467,Q5,7,10
S0467,Q6,7,10
S0467,Q7,7,10
S0467,Q8,7,10
S0467,Q9,4,10
S0467,Q10,0,10
S0468,Q1,5,10
S0468,Q2,8,10
S0468,Q3,2,10
S0468,Q4,6,10
S0468,Q5,7,10
S0468,Q6,2,10
S0468,Q7,2,10
S0468,Q8,2,10
S0468,Q9,4,10
S0468,Q10,7,10
S0469,Q1,8,10
S0469,Q2,9,10
S0469,Q3,5,10
S0469,Q4,6,10
S0469,Q5,5,10
S0469,Q6,6,10
S0469,Q7,2,10
S0469,Q8,7,10
S0469,Q9,9,10
S0469,Q10,2,10
S0470,Q1,8,10
S0470,Q2,8,10
S0470,Q3,2,10
S0470,Q4,6,10
S0470,Q5,6,10
S0470,Q6,7,10
S0470,Q7,1,10
S0470,Q8,4,10
S0470,Q9,4,10
S0470,Q10,4,10
S0471,Q1,7,10
S0471,Q2,5,10
S0471,Q3,2,10
S0471,Q4,3,10
S0471,Q5,7,10
S0471,Q6,2,10
S0471,Q7,4,10
S0471,Q8,5,10
S0471,Q9,6,10
S0471,Q10,1,10
S0472,Q1,5,10
S0472,Q2,8,10
S0472,Q3,1,10
S0472,Q4,6,10
S0472,Q5,5,10
S0472,Q6,6,10
S0472,Q7,2,10
S0472,Q8,1,10
S0472,Q9,2,10
S0472,Q10,6,10
S0473,Q1,7,10
S0473,Q2,3,10
S0473,Q3,5,10
S0473,Q4,4,10
S0473,Q5,1,10
S0473,Q6,3,10
S0473,Q7,5,10
S0473,Q8,1,10
S0473,Q9,3,10
S0473,Q10,5,10
S0474,Q1,5,10
S0474,Q2,2,10
S0474,Q3,1,10
S0474,Q4,0,10
S0474,Q5,6,10
S0474,Q6,2,10
S0474,Q7,5,10
S0474,Q8,3,10
S0474,Q9,1,10
S0474,Q10,3,10
S0475,Q1,4,10
S0475,Q2,5,10
S0475,Q3,8,10
S0475,Q4,4,10
S0475,Q5,1,10
S0475,Q6,8,10
S0475,Q7,8,10
S0475,Q8,4,10
S0475,Q9,3,10
S0475,Q10,1,10
S0476,Q1,6,10
S0476,Q2,5,10
S0476,Q3,3,10
S0476,Q4,5,10
S0476,Q5,1,10
S0476,Q6,5,10
S0476,Q7,1,10
S0476,Q8,4,10
S0476,Q9,1,10
S0476,Q10,3,10
S0477,Q1,3,10
S0477,Q2,3,10
S0477,Q3,5,10
S0477,Q4,4,10
S0477,Q5,5,10
S0477,Q6,0,10
S0477,Q7,6,10
S0477,Q8,5,10
S0477,Q9,6,10
S0477,Q10,4,10
S0478,Q1,2,10
S0478,Q2,8,10
S0478,Q3,9,10
S0478,Q4,4,10
S0478,Q5,9,10
S0478,Q6,5,10
S0478,Q7,6,10
S0478,Q8,3,10
S0478,Q9,4,10
S0478,Q10,8,10
S0479,Q1,3,10
S0479,Q2,4,10
S0479,Q3,9,10
S0479,Q4,3,10
S0479,Q5,7,10
S0479,Q6,2,10
S0479,Q7,2,10
S0479,Q8,6,10
S0479,Q9,8,10
S0479,Q10,5,10
S0480,Q1,2,10
S0480,Q2,0,10
S0480,Q3,4,10
S0480,Q4,1,10
S0480,Q5,6,10
S0480,Q6,7,10
S0480,Q7,3,10
S0480,Q8,6,10
S0480,Q9,4,10
S0480,Q10,5,10
S0481,Q1,1,10
S0481,Q2,8,10
S0481,Q3,3,10
S0481,Q4,5,10
S0481,Q5,3,10
S0481,Q6,4,10
S0481,Q7,4,10
S0481,Q8,3,10
S0481,Q9,1,10
S0481,Q10,5,10
S0482,Q1,1,10
S0482,Q2,7,10
S0482,Q3,5,10
S0482,Q4,2,10
S0482,Q5,7,10
S0482,Q6,4,10
S0482,Q7,7,10
S0482,Q8,2,10
S0482,Q9,7,10
S0482,Q10,6,10
S0483,Q1,2,10
S0483,Q2,4,10
S0483,Q3,7,10
S0483,Q4,7,10
S0483,Q5,7,10
S0483,Q6,9,10
S0483,Q7,7,10
S0483,Q8,0,10
S0483,Q9,2,10
S0483,Q10,3,10
S0484,Q1,2,10
S0484,Q2,2,10
S0484,Q3,6,10
S0484,Q4,4,10
S0484,Q5,6,10
S0484,Q6,0,10
S0484,Q7,0,10
S0484,Q8,3,10
S0484,Q9,4,10
S0484,Q10,6,10
S0485,Q1,4,10
S0485,Q2,6,10
S0485,Q3,3,10
S0485,Q4,6,10
S0485,Q5,5,10
S0485,Q6,0,10
S0485,Q7,7,10
S0485,Q8,6,10
S0485,Q9,9,10
S0485,Q10,1,10
S0486,Q1,6,10
S0486,Q2,3,10
S0486,Q3,4,10
S0486,Q4,3,10
S0486,Q5,6,10
S0486,Q6,3,10
S0486,Q7,5,10
S0486,Q8,2,10
S0486,Q9,3,10
S0486,Q10,2,10
S0487,Q1,4,10
S0487,Q2,0,10
S0487,Q3,7,10
S0487,Q4,2,10
S0487,Q5,8,10
S0487,Q6,4,10
S0487,Q7,0,10
S0487,Q8,3,10
S0487,Q9,8,10
S0487,Q10,8,10
S0488,Q1,6,10
S0488,Q2,8,10
S0488,Q3,6,10
S0488,Q4,2,10
S0488,Q5,7,10
S0488,Q6,5,10
S0488,Q7,5,10
S0488,Q8,3,10
S0488,Q9,3,10
S0488,Q10,7,10
S0489,Q1,1,10
S0489,Q2,5,10
S0489,Q3,4,10
S0489,Q4,6,10
S0489,Q5,5,10
S0489,Q6,1,10
S0489,Q7,3,10
S0489,Q8,0,10
S0489,Q9,3,10
S0489,Q10,5,10
S0490,Q1,4,10
S0490,Q2,1,10
S0490,Q3,2,10
S0490,Q4,4,10
S0490,Q5,1,10
S0490,Q6,3,10
S0490,Q7,5,10
S0490,Q8,1,10
S0490,Q9,5,10
S0490,Q10,2,10
S0491,Q1,8,10
S0491,Q2,5,10
S0491,Q3,3,10
S0491,Q4,6,10
S0491,Q5,2,10
S0491,Q6,3,10
S0491,Q7,5,10
S0491,Q8,7,10
S0491,Q9,2,10
S0491,Q10,3,10
S0492,Q1,6,10
S0492,Q2,7,10
S0492,Q3,8,10
S0492,Q4,5,10
S0492,Q5,7,10
S0492,Q6,3,10
S0492,Q7,3,10
S0492,Q8,6,10
S0492,Q9,4,10
S0492,Q10,2,10
S0493,Q1,9,10
S0493,Q2,8,10
S0493,Q3,3,10
S0493,Q4,0,10
S0493,Q5,5,10
S0493,Q6,3,10
S0493,Q7,2,10
S0493,Q8,7,10
S0493,Q9,5,10
S0493,Q10,2,10
S0494,Q1,4,10
S0494,Q2,6,10
S0494,Q3,1,10
S0494,Q4,4,10
S0494,Q5,5,10
S0494,Q6,7,10
S0494,Q7,6,10
S0494,Q8,6,10
S0494,Q9,5,10
S0494,Q10,4,10
S0495,Q1,7,10
S0495,Q2,2,10
S0495,Q3,3,10
S0495,Q4,3,10
S0495,Q5,2,10
S0495,Q6,8,10
S0495,Q7,5,10
S0495,Q8,7,10
S0495,Q9,6,10
S0495,Q10,2,10
S0496,Q1,0,10
S0496,Q2,5,10
S0496,Q3,8,10
S0496,Q4,1,10
S0496,Q5,8,10
S0496,Q6,6,10
S0496,Q7,6,10
S0496,Q8,2,10
S0496,Q9,5,10
S0496,Q10,8,10
S0497,Q1,5,10
S0497,Q2,1,10
S0497,Q3,7,10
S0497,Q4,7,10
S0497,Q5,7,10
S0497,Q6,0,10
S0497,Q7,5,10
S0497,Q8,1,10
S0497,Q9,6,10
S0497,Q10,7,10
S0498,Q1,8,10
S0498,Q2,8,10
S0498,Q3,1,10
S0498,Q4,5,10
S0498,Q5,7,10
S0498,Q6,3,10
S0498,Q7,4,10
S0498,Q8,7,10
S0498,Q9,6,10
S0498,Q10,5,10
S0499,Q1,1,10
S0499,Q2,7,10
S0499,Q3,8,10
S0499,Q4,7,10
S0499,Q5,6,10
S0499,Q6,1,10
S0499,Q7,7,10
S0499,Q8,2,10
S0499,Q9,4,10
S0499,Q10,7,10
S0500,Q1,9,10
S0500,Q2,8,10
S0500,Q3,4,10
S0500,Q4,0,10
S0500,Q5,9,10
S0500,Q6,1,10
S0500,Q7,7,10
S0500,Q8,2,10
S0500,Q9,0,10
S0500,Q10,1,10
S0501,Q1,9,10
S0501,Q2,3,10
S0501,Q3,3,10
S0501,Q4,4,10
S0501,Q5,6,10
S0501,Q6,6,10
S0501,Q7,3,10
S0501,Q8,5,10
S0501,Q9,5,10
S0501,Q10,5,10
S0502,Q1,2,10
S0502,Q2,2,10
S0502,Q3,6,10
S0502,Q4,6,10
S0502,Q5,2,10
S0502,Q6,1,10
S0502,Q7,2,10
S0502,Q8,7,10
S0502,Q9,4,10
S0502,Q10,8,10
S0503,Q1,2,10
S0503,Q2,8,10
S0503,Q3,7,10
S0503,Q4,7,10
S0503,Q5,7,10
S0503,Q6,2,10
S0503,Q7,6,10
S0503,Q8,4,10
S0503,Q9,6,10
S0503,Q10,8,10
S0504,Q1,2,10
S0504,Q2,5,10
S0504,Q3,4,10
S0504,Q4,5,10
S0504,Q5,3,10
S0504,Q6,6,10
S0504,Q7,5,10
S0504,Q8,4,10
S0504,Q9,9,10
S0504,Q10,8,10
S0505,Q1,6,10
S0505,Q2,1,10
S0505,Q3,8,10
S0505,Q4,9,10
S0505,Q5,4,10
S0505,Q6,8,10
S0505,Q7,6,10
S0505,Q8,2,10
S0505,Q9,4,10
S0505,Q10,7,10
S0506,Q1,9,10
S0506,Q2,5,10
S0506,Q3,9,10
S0506,Q4,6,10
S0506,Q5,6,10
S0506,Q6,8,10
S0506,Q7,4,10
S0506,Q8,6,10
S0506,Q9,1,10
S0506,Q10,3,10
S0507,Q1,6,10
S0507,Q2,5,10
S0507,Q3,5,10
S0507,Q4,7,10
S0507,Q5,7,10
S0507,Q6,3,10
S0507,Q7,3,10
S0507,Q8,2,10
S0507,Q9,9,10
S0507,Q10,5,10
S0508,Q1,3,10
S0508,Q2,4,10
S0508,Q3,7,10
S0508,Q4,7,10
S0508,Q5,2,10
S0508,Q6,1,10
S0508,Q7,6,10
S0508,Q8,3,10
S0508,Q9,2,10
S0508,Q10,8,10
S0509,Q1,2,10
S0509,Q2,2,10
S0509,Q3,0,10
S0509,Q4,9,10
S0509,Q5,4,10
S0509,Q6,6,10
S0509,Q7,8,10
S0509,Q8,0,10
S0509,Q9,2,10
S0509,Q10,4,10
S0510,Q1,2,10
S0510,Q2,6,10
S0510,Q3,4,10
S0510,Q4,3,10
S0510,Q5,2,10
S0510,Q6,5,10
S0510,Q7,3,10
S0510,Q8,0,10
S0510,Q9,6,10
S0510,Q10,6,10
S0511,Q1,2,10
S0511,Q2,3,10
S0511,Q3,3,10
S0511,Q4,7,10
S0511,Q5,6,10
S0511,Q6,5,10
S0511,Q7,3,10
S0511,Q8,2,10
S0511,Q9,2,10
S0511,Q10,5,10
S0512,Q1,7,10
S0512,Q2,1,10
S0512,Q3,3,10
S0512,Q4,6,10
S0512,Q5,4,10
S0512,Q6,6,10
S0512,Q7,1,10
S0512,Q8,1,10
S0512,Q9,3,10
S0512,Q10,4,10
S0513,Q1,2,10
S0513,Q2,7,10
S0513,Q3,4,10
S0513,Q4,3,10
S0513,Q5,3,10
S0513,Q6,2,10
S0513,Q7,3,10
S0513,Q8,5,10
S0513,Q9,7,10
S0513,Q10,7,10
S0514,Q1,5,10
S0514,Q2,6,10
S0514,Q3,7,10
S0514,Q4,3,10
S0514,Q5,4,10
S0514,Q6,2,10
S0514,Q7,3,10
S0514,Q8,1,10
S0514,Q9,3,10
S0514,Q10,5,10
S0515,Q1,4,10
S0515,Q2,7,10
S0515,Q3,6,10
S0515,Q4,3,10
S0515,Q5,5,10
S0515,Q6,6,10
S0515,Q7,7,10
S0515,Q8,6,10
S0515,Q9,3,10
S0515,Q10,3,10
S0516,Q1,4,10
S0516,Q2,4,10
S0516,Q3,1,10
S0516,Q4,4,10
S0516,Q5,2,10
S0516,Q6,3,10
S0516,Q7,3,10
S0516,Q8,6,10
S0516,Q9,8,10
S0516,Q10,5,10
S0517,Q1,9,10
S0517,Q2,1,10
S0517,Q3,0,10
S0517,Q4,8,10
S0517,Q5,7,10
S0517,Q6,5,10
S0517,Q7,5,10
S0517,Q8,3,10
S0517,Q9,9,10
S0517,Q10,7,10
S0518,Q1,9,10
S0518,Q2,1,10
S0518,Q3,3,10
S0518,Q4,4,10
S0518,Q5,9,10
S0518,Q6,4,10
S0518,Q7,3,10
S0518,Q8,5,10
S0518,Q9,3,10
S0518,Q10,3,10
S0519,Q1,3,10
S0519,Q2,5,10
S0519,Q3,5,10
S0519,Q4,8,10
S0519,Q5,1,10
S0519,Q6,7,10
S0519,Q7,4,10
S0519,Q8,7,10
S0519,Q9,2,10
S0519,Q10,5,10
S0520,Q1,4,10
S0520,Q2,6,10
S0520,Q3,1,10
S0520,Q4,5,10
S0520,Q5,1,10
S0520,Q6,4,10
S0520,Q7,2,10
S0520,Q8,2,10
S0520,Q9,5,10
S0520,Q10,0,10
S0521,Q1,6,10
S0521,Q2,4,10
S0521,Q3,7,10
S0521,Q4,5,10
S0521,Q5,6,10
S0521,Q6,3,10
S0521,Q7,5,10
S0521,Q8,3,10
S0521,Q9,1,10
S0521,Q10,0,10
S0522,Q1,2,10
S0522,Q2,6,10
S0522,Q3,3,10
S0522,Q4,2,10
S0522,Q5,7,10
S0522,Q6,0,10
S0522,Q7,4,10
S0522,Q8,5,10
S0522,Q9,6,10
S0522,Q10,5,10
S0523,Q1,0,10
S0523,Q2,4,10
S0523,Q3,1,10
S0523,Q4,0,10
S0523,Q5,8,10
S0523,Q6,7,10
S0523,Q7,7,10
S0523,Q8,6,10
S0523,Q9,6,10
S0523,Q10,2,10
S0524,Q1,4,10
S0524,Q2,9,10
S0524,Q3,8,10
S0524,Q4,7,10
S0524,Q5,9,10
S0524,Q6,4,10
S0524,Q7,2,10
S0524,Q8,3,10
S0524,Q9,9,10
S0524,Q10,2,10
S0525,Q1,7,10
S0525,Q2,2,10
S0525,Q3,7,10
S0525,Q4,3,10
S0525,Q5,2,10
S0525,Q6,1,10
S0525,Q7,7,10
S0525,Q8,2,10
S0525,Q9,3,10
S0525,Q10,6,10
S0526,Q1,4,10
S0526,Q2,7,10
S0526,Q3,7,10
S0526,Q4,7,10
S0526,Q5,7,10
S0526,Q6,7,10
S0526,Q7,8,10
S0526,Q8,7,10
S0526,Q9,9,10
S0526,Q10,9,10
S0527,Q1,8,10
S0527,Q2,4,10
S0527,Q3,1,10
S0527,Q4,3,10
S0527,Q5,5,10
S0527,Q6,3,10
S0527,Q7,2,10
S0527,Q8,7,10
S0527,Q9,7,10
S0527,Q10,5,10
S0528,Q1,8,10
S0528,Q2,4,10
S0528,Q3,3,10
S0528,Q4,2,10
S0528,Q5,5,10
S0528,Q6,8,10
S0528,Q7,8,10
S0528,Q8,3,10
S0528,Q9,7,10
S0528,Q10,0,10
S0529,Q1,0,10
S0529,Q2,1,10
S0529,Q3,5,10
S0529,Q4,7,10
S0529,Q5,2,10
S0529,Q6,4,10
S0529,Q7,3,10
S0529,Q8,4,10
S0529,Q9,1,10
S0529,Q10,1,10
S0530,Q1,1,10
S0530,Q2,2,10
S0530,Q3,8,10
S0530,Q4,5,10
S0530,Q5,5,10
S0530,Q6,7,10
S0530,Q7,4,10
S0530,Q8,6,10
S0530,Q9,1,10
S0530,Q10,8,10
S0531,Q1,6,10
S0531,Q2,4,10
S0531,Q3,6,10
S0531,Q4,7,10
S0531,Q5,3,10
S0531,Q6,6,10
S0531,Q7,8,10
S0531,Q8,7,10
S0531,Q9,1,10
S0531,Q10,6,10
S0532,Q1,7,10
S0532,Q2,7,10
S0532,Q3,3,10
S0532,Q4,6,10
S0532,Q5,2,10
S0532,Q6,8,10
S0532,Q7,2,10
S0532,Q8,6,10
S0532,Q9,2,10
S0532,Q10,7,10
S0533,Q1,8,10
S0533,Q2,2,10
S0533,Q3,1,10
S0533,Q4,6,10
S0533,Q5,6,10
S0533,Q6,2,10
S0533,Q7,6,10
S0533,Q8,2,10
S0533,Q9,3,10
S0533,Q10,7,10
S0534,Q1,7,10
S0534,Q2,5,10
S0534,Q3,7,10
S0534,Q4,2,10
S0534,Q5,4,10
S0534,Q6,7,10
S0534,Q7,6,10
S0534,Q8,7,10
S0534,Q9,7,10
S0534,Q10,3,10
S0535,Q1,6,10
S0535,Q2,5,10
S0535,Q3,6,10
S0535,Q4,7,10
S0535,Q5,7,10
S0535,Q6,6,10
S0535,Q7,5,10
S0535,Q8,2,10
S0535,Q9,6,10
S0535,Q10,2,10
S0536,Q1,8,10
S0536,Q2,7,10
S0536,Q3,6,10
S0536,Q4,7,10
S0536,Q5,4,10
S0536,Q6,9,10
S0536,Q7,7,10
S0536,Q8,5,10
S0536,Q9,9,10
S0536,Q10,5,10
S0537,Q1,2,10
S0537,Q2,8,10
S0537,Q3,0,10
S0537,Q4,1,10
S0537,Q5,3,10
S0537,Q6,2,10
S0537,Q7,8,10
S0537,Q8,5,10
S0537,Q9,7,10
S0537,Q10,2,10
S0538,Q1,8,10
S0538,Q2,9,10
S0538,Q3,1,10
S0538,Q4,6,10
S0538,Q5,2,10
S0538,Q6,1,10
S0538,Q7,3,10
S0538,Q8,6,10
S0538,Q9,3,10
S0538,Q10,7,10
S0539,Q1,9,10
S0539,Q2,7,10
S0539,Q3,4,10
S0539,Q4,5,10
S0539,Q5,9,10
S0539,Q6,1,10
S0539,Q7,2,10
S0539,Q8,7,10
S0539,Q9,1,10
S0539,Q10,2,10
S0540,Q1,2,10
S0540,Q2,1,10
S0540,Q3,9,10
S0540,Q4,7,10
S0540,Q5,4,10
S0540,Q6,7,10
S0540,Q7,5,10
S0540,Q8,2,10
S0540,Q9,2,10
S0540,Q10,3,10
S0541,Q1,1,10
S0541,Q2,3,10
S0541,Q3,6,10
S0541,Q4,2,10
S0541,Q5,5,10
S0541,Q6,2,10
S0541,Q7,7,10
S0541,Q8,5,10
S0541,Q9,0,10
S0541,Q10,0,10
S0542,Q1,2,10
S0542,Q2,5,10
S0542,Q3,8,10
S0542,Q4,2,10
S0542,Q5,5,10
S0542,Q6,8,10
S0542,Q7,3,10
S0542,Q8,4,10
S0542,Q9,2,10
S0542,Q10,7,10
S0543,Q1,5,10
S0543,Q2,1,10
S0543,Q3,1,10
S0543,Q4,4,10
S0543,Q5,1,10
S0543,Q6,5,10
S0543,Q7,5,10
S0543,Q8,3,10
S0543,Q9,7,10
S0543,Q10,6,10
S0544,Q1,4,10
S0544,Q2,1,10
S0544,Q3,2,10
S0544,Q4,5,10
S0544,Q5,2,10
S0544,Q6,4,10
S0544,Q7,9,10
S0544,Q8,6,10
S0544,Q9,4,10
S0544,Q10,3,10
S0545,Q1,5,10
S0545,Q2,1,10
S0545,Q3,5,10
S0545,Q4,5,10
S0545,Q5,4,10
S0545,Q6,7,10
S0545,Q7,5,10
S0545,Q8,9,10
S0545,Q9,3,10
S0545,Q10,3,10
S0546,Q1,2,10
S0546,Q2,8,10
S0546,Q3,2,10
S0546,Q4,5,10
S0546,Q5,2,10
S0546,Q6,2,10
S0546,Q7,9,10
S0546,Q8,2,10
S0546,Q9,7,10
S0546,Q10,6,10
S0547,Q1,5,10
S0547,Q2,6,10
S0547,Q3,0,10
S0547,Q4,2,10
S0547,Q5,2,10
S0547,Q6,7,10
S0547,Q7,5,10
S0547,Q8,1,10
S0547,Q9,7,10
S0547,Q10,8,10
S0548,Q1,1,10
S0548,Q2,3,10
S0548,Q3,7,10
S0548,Q4,8,10
S0548,Q5,5,10
S0548,Q6,3,10
S0548,Q7,6,10
S0548,Q8,3,10
S0548,Q9,7,10
S0548,Q10,7,10
S0549,Q1,4,10
S0549,Q2,5,10
S0549,Q3,5,10
S0549,Q4,5,10
S0549,Q5,7,10
S0549,Q6,2,10
S0549,Q7,3,10
S0549,Q8,2,10
S0549,Q9,1,10
S0549,Q10,1,10
S0550,Q1,7,10
S0550,Q2,3,10
S0550,Q3,7,10
S0550,Q4,1,10
S0550,Q5,1,10
S0550,Q6,1,10
S0550,Q7,2,10
S0550,Q8,5,10
S0550,Q9,3,10
S0550,Q10,6,10
S0551,Q1,4,10
S0551,Q2,1,10
S0551,Q3,2,10
S0551,Q4,3,10
S0551,Q5,5,10
S0551,Q6,6,10
S0551,Q7,6,10
S0551,Q8,6,10
S0551,Q9,2,10
S0551,Q10,2,10
S0552,Q1,8,10
S0552,Q2,2,10
S0552,Q3,1,10
S0552,Q4,3,10
S0552,Q5,6,10
S0552,Q6,5,10
S0552,Q7,5,10
S0552,Q8,1,10
S0552,Q9,1,10
S0552,Q10,3,10
S0553,Q1,2,10
S0553,Q2,5,10
S0553,Q3,0,10
S0553,Q4,7,10
S0553,Q5,3,10
S0553,Q6,1,10
S0553,Q7,3,10
S0553,Q8,2,10
S0553,Q9,4,10
S0553,Q10,8,10
S0554,Q1,2,10
S0554,Q2,9,10
S0554,Q3,5,10
S0554,Q4,4,10
S0554,Q5,4,10
S0554,Q6,2,10
S0554,Q7,5,10
S0554,Q8,8,10
S0554,Q9,2,10
S0554,Q10,8,10
S0555,Q1,1,10
S0555,Q2,0,10
S0555,Q3,3,10
S0555,Q4,5,10
S0555,Q5,3,10
S0555,Q6,6,10
S0555,Q7,2,10
S0555,Q8,2,10
S0555,Q9,6,10
S0555,Q10,4,10
S0556,Q1,4,10
S0556,Q2,1,10
S0556,Q3,3,10
S0556,Q4,1,10
S0556,Q5,5,10
S0556,Q6,1,10
S0556,Q7,7,10
S0556,Q8,6,10
S0556,Q9,2,10
S0556,Q10,7,10
S0557,Q1,2,10
S0557,Q2,4,10
S0557,Q3,7,10
S0557,Q4,3,10
S0557,Q5,8,10
S0557,Q6,1,10
S0557,Q7,6,10
S0557,Q8,4,10
S0557,Q9,4,10
S0557,Q10,7,10
S0558,Q1,3,10
S0558,Q2,1,10
S0558,Q3,5,10
S0558,Q4,1,10
S0558,Q5,4,10
S0558,Q6,6,10
S0558,Q7,4,10
S0558,Q8,4,10
S0558,Q9,1,10
S0558,Q10,0,10
S0559,Q1,5,10
S0559,Q2,8,10
S0559,Q3,7,10
S0559,Q4,6,10
S0559,Q5,1,10
S0559,Q6,7,10
S0559,Q7,6,10
S0559,Q8,2,10
S0559,Q9,4,10
S0559,Q10,5,10
S0560,Q1,5,10
S0560,Q2,8,10
S0560,Q3,6,10
S0560,Q4,6,10
S0560,Q5,3,10
S0560,Q6,5,10
S0560,Q7,2,10
S0560,Q8,1,10
S0560,Q9,9,10
S0560,Q10,9,10
S0561,Q1,5,10
S0561,Q2,0,10
S0561,Q3,7,10
S0561,Q4,9,10
S0561,Q5,5,10
S0561,Q6,6,10
S0561,Q7,5,10
S0561,Q8,2,10
S0561,Q9,5,10
S0561,Q10,5,10
S0562,Q1,2,10
S0562,Q2,3,10
S0562,Q3,2,10
S0562,Q4,1,10
S0562,Q5,2,10
S0562,Q6,3,10
S0562,Q7,5,10
S0562,Q8,5,10
S0562,Q9,4,10
S0562,Q10,8,10
S0563,Q1,7,10
S0563,Q2,4,10
S0563,Q3,7,10
S0563,Q4,6,10
S0563,Q5,2,10
S0563,Q6,4,10
S0563,Q7,1,10
S0563,Q8,5,10
S0563,Q9,5,10
S0563,Q10,4,10
S0564,Q1,5,10
S0564,Q2,6,10
S0564,Q3,4,10
S0564,Q4,8,10
S0564,Q5,6,10
S0564,Q6,7,10
S0564,Q7,4,10
S0564,Q8,1,10
S0564,Q9,1,10
S0564,Q10,2,10
S0565,Q1,9,10
S0565,Q2,5,10
S0565,Q3,1,10
S0565,Q4,7,10
S0565,Q5,3,10
S0565,Q6,8,10
S0565,Q7,5,10
S0565,Q8,3,10
S0565,Q9,6,10
S0565,Q10,7,10
S0566,Q1,4,10
S0566,Q2,1,10
S0566,Q3,3,10
S0566,Q4,6,10
S0566,Q5,3,10
S0566,Q6,9,10
S0566,Q7,5,10
S0566,Q8,8,10
S0566,Q9,6,10
S0566,Q10,9,10
S0567,Q1,5,10
S0567,Q2,6,10
S0567,Q3,9,10
S0567,Q4,4,10
S0567,Q5,7,10
S0567,Q6,2,10
S0567,Q7,9,10
S0567,Q8,3,10
S0567,Q9,8,10
S0567,Q10,1,10
S0568,Q1,6,10
S0568,Q2,9,10
S0568,Q3,6,10
S0568,Q4,5,10
S0568,Q5,1,10
S0568,Q6,6,10
S0568,Q7,0,10
S0568,Q8,4,10
S0568,Q9,9,10
S0568,Q10,3,10
S0569,Q1,6,10
S0569,Q2,9,10
S0569,Q3,5,10
S0569,Q4,0,10
S0569,Q5,0,10
S0569,Q6,2,10
S0569,Q7,5,10
S0569,Q8,6,10
S0569,Q9,8,10
S0569,Q10,4,10
S0570,Q1,6,10
S0570,Q2,7,10
S0570,Q3,8,10
S0570,Q4,2,10
S0570,Q5,7,10
S0570,Q6,2,10
S0570,Q7,5,10
S0570,Q8,8,10
S0570,Q9,4,10
S0570,Q10,8,10
S0571,Q1,1,10
S0571,Q2,7,10
S0571,Q3,2,10
S0571,Q4,8,10
S0571,Q5,3,10
S0571,Q6,8,10
S0571,Q7,6,10
S0571,Q8,6,10
S0571,Q9,4,10
S0571,Q10,6,10
S0572,Q1,3,10
S0572,Q2,0,10
S0572,Q3,6,10
S0572,Q4,8,10
S0572,Q5,1,10
S0572,Q6,4,10
S0572,Q7,6,10
S0572,Q8,4,10
S0572,Q9,9,10
S0572,Q10,7,10
S0573,Q1,4,10
S0573,Q2,8,10
S0573,Q3,3,10
S0573,Q4,4,10
S0573,Q5,5,10
S0573,Q6,5,10
S0573,Q7,4,10
S0573,Q8,9,10
S0573,Q9,7,10
S0573,Q10,5,10
S0574,Q1,3,10
S0574,Q2,7,10
S0574,Q3,3,10
S0574,Q4,5,10
S0574,Q5,6,10
S0574,Q6,4,10
S0574,Q7,7,10
S0574,Q8,3,10
S0574,Q9,1,10
S0574,Q10,3,10
S0575,Q1,2,10
S0575,Q2,7,10
S0575,Q3,9,10
S0575,Q4,7,10
S0575,Q5,4,10
S0575,Q6,4,10
S0575,Q7,6,10
S0575,Q8,3,10
S0575,Q9,1,10
S0575,Q10,7,10
S0576,Q1,5,10
S0576,Q2,7,10
S0576,Q3,0,10
S0576,Q4,2,10
S0576,Q5,4,10
S0576,Q6,4,10
S0576,Q7,3,10
S0576,Q8,6,10
S0576,Q9,6,10
S0576,Q10,3,10
S0577,Q1,5,10
S0577,Q2,6,10
S0577,Q3,1,10
S0577,Q4,2,10
S0577,Q5,9,10
S0577,Q6,1,10
S0577,Q7,1,10
S0577,Q8,2,10
S0577,Q9,7,10
S0577,Q10,2,10
S0578,Q1,1,10
S0578,Q2,5,10
S0578,Q3,4,10
S0578,Q4,1,10
S0578,Q5,4,10
S0578,Q6,2,10
S0578,Q7,4,10
S0578,Q8,7,10
S0578,Q9,7,10
S0578,Q10,1,10
S0579,Q1,4,10
S0579,Q2,2,10
S0579,Q3,6,10
S0579,Q4,1,10
S0579,Q5,3,10
S0579,Q6,2,10
S0579,Q7,0,10
S0579,Q8,4,10
S0579,Q9,6,10
S0579,Q10,3,10
S0580,Q1,6,10
S0580,Q2,5,10
S0580,Q3,3,10
S0580,Q4,2,10
S0580,Q5,2,10
S0580,Q6,5,10
S0580,Q7,4,10
S0580,Q8,5,10
S0580,Q9,1,10
S0580,Q10,6,10
S0581,Q1,6,10
S0581,Q2,4,10
S0581,Q3,6,10
S0581,Q4,7,10
S0581,Q5,4,10
S0581,Q6,5,10
S0581,Q7,1,10
S0581,Q8,5,10
S0581,Q9,6,10
S0581,Q10,7,10
S0582,Q1,7,10
S0582,Q2,7,10
S0582,Q3,1,10
S0582,Q4,3,10
S0582,Q5,1,10
S0582,Q6,7,10
S0582,Q7,8,10
S0582,Q8,3,10
S0582,Q9,7,10
S0582,Q10,5,10
S0583,Q1,5,10
S0583,Q2,5,10
S0583,Q3,1,10
